identity_line_item_id,identity_time_interval,bill_invoice_id,bill_billing_entity,bill_bill_type,bill_payer_account_id,bill_billing_period_start_date,bill_billing_period_end_date,line_item_usage_account_id,line_item_line_item_type,line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_operation,line_item_availability_zone,line_item_resource_id,line_item_usage_amount,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_currency_code,line_item_unblended_rate,line_item_unblended_cost,line_item_blended_rate,line_item_blended_cost,line_item_line_item_description,product_product_name,product_instance_type,product_region,product_availability_zone,product_tenancy,product_operating_system,product_service_code,resource_tags_user_team,resource_tags_user_environment,resource_tags_user_project,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_term,pricing_unit,reservation_reservation_a_r_n,reservation_effective_cost,reservation_recurring_fee_for_usage,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_used_commitment
479,2026-03-28T00:00:00Z/2026-03-28T23:59:59Z,I-GKCG490D0Q9H8K3F,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-28 22:30:29,2026-03-29 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1a,,23.14416832,1,23.14416832,USD,0.0000315068,0.0006599600,0.0000315068,0.0006599600,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1a,Shared,,AmazonS3,platform,development,web-portal,0.0006599600,0.0000315068,OnDemand,Hrs,,,,,,
480,2026-03-28T00:00:00Z/2026-03-28T23:59:59Z,I-75J19WSP46MROHPC,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-28 22:30:29,2026-03-29 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-c73u3yxebvv8cskp,24.51300820,1,24.51300820,USD,0.0680000000,1.8934927700,0.0680000000,1.8934927700,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonRDS,backend,development,web-portal,1.8934927700,0.0680000000,OnDemand,Hrs,,,,,,
481,2026-03-28T00:00:00Z/2026-03-28T23:59:59Z,I-50Z8FZEZZ6R8I5OP,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-28 22:30:29,2026-03-29 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-7ygwu533lnfdcdf1,24.68172020,1,24.68172020,USD,0.0170000000,0.4771999200,0.0170000000,0.4771999200,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1b,Shared,Linux,AmazonElastiCache,backend,production,api-gateway,0.4771999200,0.0170000000,OnDemand,Hrs,,,,,,
482,2026-03-28T00:00:00Z/2026-03-28T23:59:59Z,I-X4TFTDOQSRW7LB9Q,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-28 22:30:29,2026-03-29 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1c,,22.86150437,1,22.86150437,USD,0.0000273973,0.0006047500,0.0000273973,0.0006047500,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1c,Shared,,AWSDataTransfer,platform,staging,ml-inference,0.0006047500,0.0000273973,OnDemand,Hrs,,,,,,
483,2026-03-29T00:00:00Z/2026-03-29T23:59:59Z,I-I0UY6K7OUO5PDJR9,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-29 22:30:29,2026-03-30 22:30:29,AmazonEC2,BoxUsage:t3.medium,RunInstances,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-i6faipr2mqf9yzzi,23.54439895,1,23.54439895,USD,0.0416000000,0.8369709900,0.0416000000,0.8369709900,Amazon Elastic Compute Cloud BoxUsage:t3.medium,Amazon Elastic Compute Cloud,t3.medium,ap-south-1,ap-south-1a,Shared,Linux,AmazonEC2,backend,production,web-portal,0.8369709900,0.0416000000,OnDemand,Hrs,,,,,,
484,2026-03-29T00:00:00Z/2026-03-29T23:59:59Z,I-GHN26MISNN2QBDT9,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-29 22:30:29,2026-03-30 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1b,arn:aws:ec2:us-east-1:123456789012:instance/i-r9orjfakiagmnjtp,24.38042387,1,24.38042387,USD,0.0960000000,2.5037223000,0.0960000000,2.5037223000,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1b,Shared,Linux,AmazonEC2,backend,production,cloudspire,2.5037223000,0.0960000000,OnDemand,Hrs,,,,,,
485,2026-03-29T00:00:00Z/2026-03-29T23:59:59Z,I-X5CG47ZIXSCAONN9,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-29 22:30:29,2026-03-30 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1c,arn:aws:ec2:us-east-1:123456789012:instance/i-ptqmi9oririierrj,15.34977385,1,15.34977385,USD,0.1700000000,2.5102911000,0.1700000000,2.5102911000,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1c,Shared,Linux,AmazonEC2,ml,development,cloudspire,2.5102911000,0.1700000000,OnDemand,Hrs,,,,,,
486,2026-03-29T00:00:00Z/2026-03-29T23:59:59Z,I-XV4MJC7EV5Z5GXGN,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-29 22:30:29,2026-03-30 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1a,,23.74294142,1,23.74294142,USD,0.0000315068,0.0007065600,0.0000315068,0.0007065600,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1a,Shared,,AmazonS3,platform,staging,api-gateway,0.0007065600,0.0000315068,OnDemand,Hrs,,,,,,
487,2026-03-29T00:00:00Z/2026-03-29T23:59:59Z,I-O03YVI8P29NU9UCD,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-29 22:30:29,2026-03-30 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-fysp6tn08i1limx2,23.02771120,1,23.02771120,USD,0.0680000000,1.3345593700,0.0680000000,1.3345593700,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonRDS,backend,development,data-pipeline,1.3345593700,0.0680000000,OnDemand,Hrs,,,,,,
488,2026-03-29T00:00:00Z/2026-03-29T23:59:59Z,I-V325E3K6IDL78RIV,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-29 22:30:29,2026-03-30 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1c,,23.42786921,1,23.42786921,USD,0.0000116438,0.0002459500,0.0000116438,0.0002459500,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1c,Shared,,AmazonCloudFront,frontend,production,ml-inference,0.0002459500,0.0000116438,OnDemand,Hrs,,,,,,
489,2026-03-29T00:00:00Z/2026-03-29T23:59:59Z,I-BS096J1NXBKQCVSX,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-29 22:30:29,2026-03-30 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1a,,24.20238813,1,24.20238813,USD,0.0600001200,1.5014250400,0.0600001200,1.5014250400,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1a,Shared,,AWSLambda,backend,production,api-gateway,1.5014250400,0.0600001200,OnDemand,Hrs,,,,,,
490,2026-03-29T00:00:00Z/2026-03-29T23:59:59Z,I-W2SJFQGYKFOH1957,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-29 22:30:29,2026-03-30 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1a,,25.16447556,1,25.16447556,USD,0.0000650000,0.0017986600,0.0000650000,0.0017986600,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1a,Shared,,AmazonDynamoDB,backend,development,api-gateway,0.0017986600,0.0000650000,OnDemand,Hrs,,,,,,
491,2026-03-29T00:00:00Z/2026-03-29T23:59:59Z,I-SDDG1IUM42VE2DTB,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-29 22:30:29,2026-03-30 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-n0y613x56zsww91j,24.55490678,1,24.55490678,USD,0.0170000000,0.3843991100,0.0170000000,0.3843991100,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1b,Shared,Linux,AmazonElastiCache,backend,development,web-portal,0.3843991100,0.0170000000,OnDemand,Hrs,,,,,,
492,2026-03-29T00:00:00Z/2026-03-29T23:59:59Z,I-PPCEJYEDGLDFJTV8,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-29 22:30:29,2026-03-30 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1a,,23.87831450,1,23.87831450,USD,0.0000273973,0.0007411400,0.0000273973,0.0007411400,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1a,Shared,,AWSDataTransfer,platform,development,cloudspire,0.0007411400,0.0000273973,OnDemand,Hrs,,,,,,
493,2026-03-30T00:00:00Z/2026-03-30T23:59:59Z,I-XAQYF28NYC5Y0B2G,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-30 22:30:29,2026-03-31 22:30:29,AmazonEC2,BoxUsage:t3.medium,RunInstances,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-g82rn3ph9bqwqs06,25.12835478,1,25.12835478,USD,0.0416000000,0.9512588800,0.0416000000,0.9512588800,Amazon Elastic Compute Cloud BoxUsage:t3.medium,Amazon Elastic Compute Cloud,t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonEC2,backend,production,ml-inference,0.9512588800,0.0416000000,OnDemand,Hrs,,,,,,
494,2026-03-30T00:00:00Z/2026-03-30T23:59:59Z,I-070QGMVTIDI1T9JT,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-30 22:30:29,2026-03-31 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1a,arn:aws:ec2:us-east-1:123456789012:instance/i-vre82i3qvkr62ulj,22.92491811,1,22.92491811,USD,0.0960000000,2.3855466000,0.0960000000,2.3855466000,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1a,Shared,Linux,AmazonEC2,backend,staging,api-gateway,2.3855466000,0.0960000000,OnDemand,Hrs,,,,,,
495,2026-03-30T00:00:00Z/2026-03-30T23:59:59Z,I-ONO11PJQX2JI3CG8,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-30 22:30:29,2026-03-31 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1a,arn:aws:ec2:us-east-1:123456789012:instance/i-9mpz3aeghjvb1851,15.34902592,1,15.34902592,USD,0.1700000000,2.7850221300,0.1700000000,2.7850221300,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1a,Shared,Linux,AmazonEC2,ml,production,data-pipeline,2.7850221300,0.1700000000,OnDemand,Hrs,,,,,,
496,2026-03-30T00:00:00Z/2026-03-30T23:59:59Z,I-WMNEAEVH6VCBOCIC,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-30 22:30:29,2026-03-31 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1a,,24.71272822,1,24.71272822,USD,0.0000315068,0.0006799800,0.0000315068,0.0006799800,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1a,Shared,,AmazonS3,platform,production,api-gateway,0.0006799800,0.0000315068,OnDemand,Hrs,,,,,,
497,2026-03-30T00:00:00Z/2026-03-30T23:59:59Z,I-YMP93RY5GY1ZW6L0,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-30 22:30:29,2026-03-31 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-ecvyls6e9lcdy739,24.63636803,1,24.63636803,USD,0.0680000000,1.9121389000,0.0680000000,1.9121389000,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonRDS,backend,staging,web-portal,1.9121389000,0.0680000000,OnDemand,Hrs,,,,,,
498,2026-03-30T00:00:00Z/2026-03-30T23:59:59Z,I-V5FVQQNF46E27WBX,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-30 22:30:29,2026-03-31 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1a,,23.84122908,1,23.84122908,USD,0.0000116438,0.0003065900,0.0000116438,0.0003065900,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1a,Shared,,AmazonCloudFront,frontend,production,data-pipeline,0.0003065900,0.0000116438,OnDemand,Hrs,,,,,,
499,2026-03-30T00:00:00Z/2026-03-30T23:59:59Z,I-MYRLULMXU8980G6D,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-30 22:30:29,2026-03-31 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1a,,22.80728342,1,22.80728342,USD,0.0000650000,0.0013097100,0.0000650000,0.0013097100,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1a,Shared,,AmazonDynamoDB,backend,development,web-portal,0.0013097100,0.0000650000,OnDemand,Hrs,,,,,,
500,2026-03-30T00:00:00Z/2026-03-30T23:59:59Z,I-C00F4Z59RJW11QNQ,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-30 22:30:29,2026-03-31 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-edzbfnsagp36wrji,23.86833703,1,23.86833703,USD,0.0170000000,0.3490824900,0.0170000000,0.3490824900,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1a,Shared,Linux,AmazonElastiCache,backend,production,ml-inference,0.3490824900,0.0170000000,OnDemand,Hrs,,,,,,
501,2026-03-30T00:00:00Z/2026-03-30T23:59:59Z,I-WXFRWO33R8HZVUI9,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-03-30 22:30:29,2026-03-31 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1b,,22.99953248,1,22.99953248,USD,0.0000273973,0.0005715300,0.0000273973,0.0005715300,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1b,Shared,,AWSDataTransfer,platform,production,web-portal,0.0005715300,0.0000273973,OnDemand,Hrs,,,,,,
502,2026-03-31T00:00:00Z/2026-03-31T23:59:59Z,I-TU508EPKJ2DM58KR,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-03-31 22:30:29,2026-04-01 22:30:29,AmazonEC2,BoxUsage:t3.medium,RunInstances,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-2a7fkb7gfotvz41u,24.78209102,1,24.78209102,USD,0.0416000000,1.0688659400,0.0416000000,1.0688659400,Amazon Elastic Compute Cloud BoxUsage:t3.medium,Amazon Elastic Compute Cloud,t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonEC2,backend,production,cloudspire,1.0688659400,0.0416000000,OnDemand,Hrs,,,,,,
503,2026-03-31T00:00:00Z/2026-03-31T23:59:59Z,I-UC6QI9WJBJJQ9KA5,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-03-31 22:30:29,2026-04-01 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1c,arn:aws:ec2:us-east-1:123456789012:instance/i-73j8auy8q1eeor6i,22.82892723,1,22.82892723,USD,0.0960000000,1.9084783100,0.0960000000,1.9084783100,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1c,Shared,Linux,AmazonEC2,backend,development,data-pipeline,1.9084783100,0.0960000000,OnDemand,Hrs,,,,,,
504,2026-03-31T00:00:00Z/2026-03-31T23:59:59Z,I-BO23GVL1YNRDYAT7,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-03-31 22:30:29,2026-04-01 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1b,,25.01535636,1,25.01535636,USD,0.0000315068,0.0008590000,0.0000315068,0.0008590000,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1b,Shared,,AmazonS3,platform,development,web-portal,0.0008590000,0.0000315068,OnDemand,Hrs,,,,,,
505,2026-03-31T00:00:00Z/2026-03-31T23:59:59Z,I-L4PM295BPZXTNZEZ,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-03-31 22:30:29,2026-04-01 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-tf2mfi0xstd9q3yh,24.81135929,1,24.81135929,USD,0.0680000000,1.6719844000,0.0680000000,1.6719844000,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonRDS,backend,staging,ml-inference,1.6719844000,0.0680000000,OnDemand,Hrs,,,,,,
506,2026-03-31T00:00:00Z/2026-03-31T23:59:59Z,I-6GJFU1LZV6N88EIL,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-03-31 22:30:29,2026-04-01 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1c,,23.75041240,1,23.75041240,USD,0.0000116438,0.0003000900,0.0000116438,0.0003000900,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1c,Shared,,AmazonCloudFront,frontend,staging,cloudspire,0.0003000900,0.0000116438,OnDemand,Hrs,,,,,,
507,2026-03-31T00:00:00Z/2026-03-31T23:59:59Z,I-48QJL9BL0ASWKE7F,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-03-31 22:30:29,2026-04-01 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1b,,23.44257071,1,23.44257071,USD,0.0000650000,0.0013643600,0.0000650000,0.0013643600,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1b,Shared,,AmazonDynamoDB,backend,production,cloudspire,0.0013643600,0.0000650000,OnDemand,Hrs,,,,,,
508,2026-03-31T00:00:00Z/2026-03-31T23:59:59Z,I-URSND0UR9JCP2B9A,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-03-31 22:30:29,2026-04-01 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1b,,25.06412222,1,25.06412222,USD,0.0000273973,0.0006592800,0.0000273973,0.0006592800,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1b,Shared,,AWSDataTransfer,platform,staging,data-pipeline,0.0006592800,0.0000273973,OnDemand,Hrs,,,,,,
509,2026-04-01T00:00:00Z/2026-04-01T23:59:59Z,I-5CIX44SNC4UMT766,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-01 22:30:29,2026-04-02 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1b,arn:aws:ec2:us-east-1:123456789012:instance/i-f5gru99y7gaiszrw,24.13193577,1,24.13193577,USD,0.0960000000,2.6292532700,0.0960000000,2.6292532700,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1b,Shared,Linux,AmazonEC2,backend,development,cloudspire,2.6292532700,0.0960000000,OnDemand,Hrs,,,,,,
510,2026-04-01T00:00:00Z/2026-04-01T23:59:59Z,I-C3R339J12S74LBYG,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-01 22:30:29,2026-04-02 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1a,arn:aws:ec2:us-east-1:123456789012:instance/i-0p7trnmcvxl38ykz,15.90881888,1,15.90881888,USD,0.1700000000,2.3142086800,0.1700000000,2.3142086800,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1a,Shared,Linux,AmazonEC2,ml,development,ml-inference,2.3142086800,0.1700000000,OnDemand,Hrs,,,,,,
511,2026-04-01T00:00:00Z/2026-04-01T23:59:59Z,I-KJTL64ZNAELR1OGH,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-01 22:30:29,2026-04-02 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1b,,24.98670046,1,24.98670046,USD,0.0000315068,0.0007166400,0.0000315068,0.0007166400,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1b,Shared,,AmazonS3,platform,development,data-pipeline,0.0007166400,0.0000315068,OnDemand,Hrs,,,,,,
512,2026-04-01T00:00:00Z/2026-04-01T23:59:59Z,I-720EUH2TRN7XZJ07,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-01 22:30:29,2026-04-02 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-8mzvjo9bt7i1lhap,24.95010498,1,24.95010498,USD,0.0680000000,1.4868224200,0.0680000000,1.4868224200,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1a,Shared,Linux,AmazonRDS,backend,development,ml-inference,1.4868224200,0.0680000000,OnDemand,Hrs,,,,,,
513,2026-04-01T00:00:00Z/2026-04-01T23:59:59Z,I-96H6B1WHXZV5L59A,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-01 22:30:29,2026-04-02 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1b,,24.96611592,1,24.96611592,USD,0.0000116438,0.0002993800,0.0000116438,0.0002993800,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1b,Shared,,AmazonCloudFront,frontend,staging,web-portal,0.0002993800,0.0000116438,OnDemand,Hrs,,,,,,
514,2026-04-01T00:00:00Z/2026-04-01T23:59:59Z,I-78EQOUTZVYOUQLZ8,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-01 22:30:29,2026-04-02 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1a,,23.72911244,1,23.72911244,USD,0.0600001200,1.5619713600,0.0600001200,1.5619713600,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1a,Shared,,AWSLambda,backend,development,web-portal,1.5619713600,0.0600001200,OnDemand,Hrs,,,,,,
515,2026-04-01T00:00:00Z/2026-04-01T23:59:59Z,I-P5ZHFA7JBI3FQW9Z,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-01 22:30:29,2026-04-02 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1b,,24.09639061,1,24.09639061,USD,0.0000650000,0.0017748700,0.0000650000,0.0017748700,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1b,Shared,,AmazonDynamoDB,backend,staging,cloudspire,0.0017748700,0.0000650000,OnDemand,Hrs,,,,,,
516,2026-04-01T00:00:00Z/2026-04-01T23:59:59Z,I-R0KL4ZVTIXNVBB84,AWS,Anniversary,123456789012,2026-03-31T18:30:00.000Z,2026-04-30T18:30:00.000Z,123456789012,Usage,2026-04-01 22:30:29,2026-04-02 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-k4ldpbejsriyxdp3,23.13437556,1,23.13437556,USD,0.0170000000,0.3650745900,0.0170000000,0.3650745900,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1a,Shared,Linux,AmazonElastiCache,backend,staging,cloudspire,0.3650745900,0.0170000000,OnDemand,Hrs,,,,,,
